Time,Open,High,Low,Close,Volume,Turnover
2023-07-31 00:00:00,29273.100,29520.000,29100.000,29224.400,71733.41900,2102614135.87
2023-07-30 00:00:00,29340.300,29444.900,29000.400,29273.100,52491.28900,1535754099.96
2023-07-29 00:00:00,29299.800,29396.900,29242.400,29340.300,20478.28600,600270114.89
2023-07-28 00:00:00,29209.600,29545.800,29111.200,29299.800,68921.42400,2019546148.24
2023-07-27 00:00:00,29336.700,29552.600,29069.400,29209.600,61428.23000,1800756371.66
2023-07-26 00:00:00,29217.200,29665.100,29076.000,29336.700,93748.88400,2751060596.69
2023-07-25 00:00:00,29158.900,29367.000,29026.700,29217.200,49872.82700,1455633825.10
2023-07-24 00:00:00,30071.100,30084.000,28851.000,29158.900,122850.68800,3600900051.17
2023-07-23 00:00:00,29774.000,30330.000,29717.000,30071.100,56514.79400,1696034369.17
2023-07-22 00:00:00,29888.400,29992.300,29608.600,29774.000,30845.81000,920133596.05
2023-07-21 00:00:00,29792.900,30050.000,29710.900,29888.400,51522.65800,1538148862.94
2023-07-20 00:00:00,29888.800,30407.000,29488.100,29792.900,122604.40300,3672003277.79
2023-07-19 00:00:00,29851.000,30189.900,29734.600,29888.800,81094.95400,2429854456.58
2023-07-18 00:00:00,30120.000,30224.600,29362.000,29851.000,99281.50500,2963548152.07
2023-07-17 00:00:00,30221.400,30318.800,29610.000,30120.000,98500.35900,2960409996.40
2023-07-16 00:00:00,30268.600,30445.400,30038.200,30221.400,43918.43800,1328749649.31
2023-07-15 00:00:00,30294.800,30384.000,30221.300,30268.600,22549.74400,683139643.73
2023-07-14 00:00:00,31437.300,31635.100,29873.000,30294.800,153945.22000,4732575969.56
2023-07-13 00:00:00,30367.800,31843.900,30236.900,31437.300,202379.30100,6275580830.31
2023-07-12 00:00:00,30602.900,30962.200,30185.000,30367.800,127328.39100,3898662201.24
2023-07-11 00:00:00,30399.100,30811.200,30251.500,30602.900,90087.88900,2749091027.73
2023-07-10 00:00:00,30150.000,31035.500,29927.500,30399.100,127048.46500,3861196943.74
2023-07-09 00:00:00,30271.300,30451.000,30052.000,30150.000,41440.39700,1253744513.39
2023-07-08 00:00:00,30331.500,30377.100,30025.000,30271.300,33141.83900,1001097146.05
2023-07-07 00:00:00,29875.100,30445.600,29675.100,30331.500,96393.33400,2905840190.99
2023-07-06 00:00:00,30485.300,31543.100,29810.100,29875.100,220337.95700,6741087062.65
2023-07-05 00:00:00,30754.100,30869.100,30176.600,30485.300,97126.98700,2960374631.69
2023-07-04 00:00:00,31149.100,31319.200,30602.800,30754.100,87302.89100,2702764473.15
2023-07-03 00:00:00,30601.900,31399.400,30541.600,31149.100,113015.60700,3497305916.26
2023-07-02 00:00:00,30577.000,30790.000,30138.400,30601.900,70308.25800,2145330670.87
2023-07-01 00:00:00,30465.500,30650.000,30312.000,30577.000,36817.47000,1123203899.93
2023-06-30 00:00:00,30433.700,31291.900,29412.800,30465.500,291232.74500,8868350353.13
2023-06-29 00:00:00,30057.900,30830.000,30027.800,30433.700,110257.39200,3360895348.15
2023-06-28 00:00:00,30680.700,30694.700,29817.000,30057.900,132003.22200,3989396164.40
2023-06-27 00:00:00,30262.200,30997.000,30217.100,30680.700,127463.23600,3900764900.17
2023-06-26 00:00:00,30460.100,30649.600,29917.000,30262.200,123800.39500,3745593356.01
2023-06-25 00:00:00,30528.000,31042.100,30260.000,30460.100,88353.34100,2706715219.68
2023-06-24 00:00:00,30674.100,30797.900,30248.100,30528.000,82158.40100,2511592258.63
2023-06-23 00:00:00,29876.400,31444.000,29785.300,30674.100,236934.44000,7268742842.72
2023-06-22 00:00:00,29985.700,30497.600,29503.400,29876.400,163751.94700,4917856484.91
2023-06-21 00:00:00,28286.000,30800.000,28240.000,29985.700,345871.95200,10209360803.46
2023-06-20 00:00:00,26827.400,28390.800,26642.100,28286.000,236691.39000,6497321290.16
2023-06-19 00:00:00,26333.500,27063.800,26250.000,26827.400,123894.54800,3295780518.20
2023-06-18 00:00:00,26505.000,26698.000,26232.000,26333.500,63645.19900,1685831377.11
2023-06-17 00:00:00,26325.200,26886.800,26164.600,26505.000,90080.15100,2389027318.72
2023-06-16 00:00:00,25585.900,26500.000,25155.000,26325.200,165069.68500,4268827209.07
2023-06-15 00:00:00,25113.900,25750.000,24780.000,25585.900,125901.96900,3173525288.64
2023-06-14 00:00:00,25920.500,26098.400,24779.500,25113.900,141042.41100,3599141653.60
2023-06-13 00:00:00,25895.300,26420.000,25708.100,25920.500,123173.17100,3207407989.75
2023-06-12 00:00:00,25915.100,26095.000,25603.800,25895.300,82674.70300,2137309689.50
2023-06-11 00:00:00,25826.100,26196.800,25615.900,25915.100,68127.77300,1762498864.17
2023-06-10 00:00:00,26466.900,26527.700,25334.000,25826.100,172772.67700,4455332791.37
2023-06-09 00:00:00,26485.100,26770.000,26260.000,26466.900,74833.08900,1984628404.05
2023-06-08 00:00:00,26323.400,26810.500,26190.300,26485.100,89449.58800,2368531561.06
2023-06-07 00:00:00,27216.900,27397.000,26115.400,26323.400,168132.23400,4475077748.59
2023-06-06 00:00:00,25717.200,27356.700,25324.200,27216.900,214006.23300,5624667974.16
2023-06-05 00:00:00,27105.500,27116.500,25361.500,25717.200,210223.93300,5505168363.72
2023-06-04 00:00:00,27059.100,27450.000,26946.400,27105.500,53020.35600,1441799409.64
2023-06-03 00:00:00,27238.100,27324.900,26905.900,27059.100,40069.81100,1087258326.91
2023-06-02 00:00:00,26809.500,27293.400,26480.700,27238.100,100564.80700,2716292534.83
2023-06-01 00:00:00,27199.000,27343.400,26584.600,26809.500,115697.38300,3111011541.61
2023-05-31 00:00:00,27681.200,27824.000,26817.000,27199.000,125541.45800,3408513089.68
2023-05-30 00:00:00,27722.000,28036.700,27529.000,27681.200,97040.17100,2696239442.67
2023-05-29 00:00:00,28049.900,28449.000,27510.000,27722.000,113056.19600,3153252830.09
2023-05-28 00:00:00,26838.500,28280.000,26751.700,28049.900,130592.35900,3587769686.28
2023-05-27 00:00:00,26695.000,26897.600,26530.000,26838.500,41300.82300,1103041088.57
2023-05-26 00:00:00,26456.600,26929.900,26306.800,26695.000,93122.75800,2477370418.44
2023-05-25 00:00:00,26311.000,26627.400,25851.000,26456.600,109571.79000,2879447652.52
2023-05-24 00:00:00,27209.900,27210.000,26050.000,26311.000,152435.57800,4041733543.87
2023-05-23 00:00:00,26834.700,27495.600,26787.600,27209.900,99823.63000,2718362458.86
2023-05-22 00:00:00,26734.300,27099.300,26510.000,26834.700,88574.07300,2375550628.83
2023-05-21 00:00:00,27089.100,27282.100,26653.800,26734.300,72095.70600,1942824638.90
2023-05-20 00:00:00,26868.800,27134.000,26816.200,27089.100,46923.67900,1264665957.69
2023-05-19 00:00:00,26803.600,27172.900,26602.700,26868.800,84425.78900,2268630494.20
2023-05-18 00:00:00,27388.800,27474.600,26341.300,26803.600,143376.90600,3875650643.08
2023-05-17 00:00:00,27020.400,27565.200,26501.400,27388.800,139421.96700,3760642697.86
2023-05-16 00:00:00,27148.400,27288.000,26818.000,27020.400,99848.54300,2700732408.88
2023-05-15 00:00:00,26903.000,27648.000,26700.200,27148.400,127797.98900,3490306600.80
2023-05-14 00:00:00,26767.100,27198.600,26534.300,26903.000,64099.08800,1723485752.83
2023-05-13 00:00:00,26779.300,27036.500,26675.900,26767.100,62182.88800,1667726653.52
2023-05-12 00:00:00,26955.100,27078.900,25764.000,26779.300,177401.59800,4685360473.88
2023-05-11 00:00:00,27577.300,27618.000,26650.000,26955.100,147930.23600,4018396768.19
2023-05-10 00:00:00,27618.300,28293.000,26700.000,27577.300,219063.04500,6060692158.48
2023-05-09 00:00:00,27653.400,27810.600,27333.300,27618.300,93377.28700,2575524595.18
